run_id,sep,ali,coh,timestamp_sec,boids_alive,boids_eaten,boids_starved,boids_in_refuge,predators_alive,predators_starved,food_available,avg_boid_distance,avg_boid_velocity,avg_boid_separation,avg_boid_food_level,center_of_mass_x,center_of_mass_y,max_boid_distance_to_center,min_boid_distance_to_center
8,1.25,0.25,1.5,97.0,1,19,0,0,3,0,4,0,2.6419585704801425,0.0,7.240121089034089,83.3903109764949,63.420072584064236,0.0,0.0
9,1.25,0.25,1.5,97.0,3,16,1,0,3,0,2,192.24907887892672,1.6998291942334847,128.009043410901,35.89549798443908,299.08239642921984,373.8481025987371,192.0134575393283,95.68398562016792
10,1.25,0.25,1.5,97.0,2,18,0,0,3,0,2,354.15946154545026,1.6925893315026743,177.0797307727251,29.246945308029236,620.1852139527862,514.742735993269,177.07973077272516,177.07973077272507
12,1.25,0.5,1.5,97.0,6,14,0,4,3,0,4,551.5384975862177,2.259379932017936,440.63405543213116,58.79175491747779,773.2275812555271,431.2253203733089,731.1603476567363,324.2913380487001
11,1.25,0.5,1.5,97.0,7,12,1,2,2,1,4,578.881060645954,1.9336077064806652,413.8423707001211,50.80801345181822,750.0912158811476,261.5509940297462,690.2569159523579,74.05915922718783
7,1.25,0.25,1.5,98.0,3,17,0,0,3,0,6,12.343864635795148,1.6032856573222292,7.255211996074536,23.57520919146599,1157.1659582134855,281.5860749256814,10.150822042713195,4.674650556489009
8,1.25,0.25,1.5,98.0,1,19,0,0,3,0,4,0,2.6419585704801425,0.0,5.91828335872458,122.26398977756779,705.040218416762,0.0,0.0
9,1.25,0.25,1.5,98.0,3,16,1,0,3,0,2,251.07899736205698,2.3115248688856016,167.34918960947527,34.691947040168095,204.26914524106436,330.64379990304565,251.02377345450395,125.44778819404624
10,1.25,0.25,1.5,98.0,2,18,0,0,3,0,2,349.82894904309455,2.533084098183873,174.91447452154728,27.99551025668238,567.6543254864499,192.68632041308405,174.91447452154728,174.91447452154728
12,1.25,0.5,1.5,98.0,6,14,0,5,3,0,4,551.5709982829982,2.259379932017936,439.6545619414564,60.03473437436234,774.4174652256858,424.80664801695565,670.4319195846643,321.9955612516889
11,1.25,0.5,1.5,98.0,7,12,1,2,2,1,4,548.4694173872094,2.7025682650313287,399.23821891288054,49.5536283804393,737.4948712962226,312.8491656287759,667.8443096285943,135.18352195049366
7,1.25,0.25,1.5,99.0,3,17,0,0,3,0,6,16.399539647774446,2.5078050786357498,8.478934416414612,22.415058262376494,1178.6873108150012,187.34577825664744,12.717682275754694,0.8376671568699151
8,1.25,0.25,1.5,99.0,0,20,0,0,3,0,4,0,0,0,0,0,0,0,0
9,1.25,0.25,1.5,99.0,3,16,1,0,3,0,2,389.3054920132816,1.3471175055488664,259.53015681154625,33.46691203924934,121.56703443449294,327.62928578119846,389.2952351767533,194.63275447064063
12,1.25,0.5,1.5,99.0,6,14,0,4,3,0,4,529.6533948332383,2.259379932017936,425.8617068180641,58.797945757524694,785.526729441659,422.68979523339175,663.22720372316,310.6891723551582
10,1.25,0.25,1.5,99.0,2,18,0,0,3,0,2,425.3722506832956,2.161744967789831,212.6861253416478,26.747105182189525,496.2472740348705,238.2801589729547,212.6861253416478,212.6861253416478
11,1.25,0.5,1.5,99.0,6,13,1,2,2,1,4,583.500082925196,2.3624307763941266,416.0677336232896,50.78094346663506,667.4432519450207,400.5695531201423,604.1722152393531,244.2519230411358
7,1.25,0.25,1.5,100.0,3,17,0,0,3,0,6,802.7784322837159,1.3538620919167663,530.8323831779936,21.223310722701417,798.6362906989253,82.4045956747497,796.1290610473657,396.3062830147239
8,1.25,0.25,1.5,100.0,0,20,0,0,3,0,4,0,0,0,0,0,0,0,0
9,1.25,0.25,1.5,100.0,3,16,1,0,3,0,2,174.70280715129707,2.1885456830244174,116.43389085779302,32.24662499720669,88.8755001592681,21.918173541133395,174.65080530916993,87.29949966643916
12,1.25,0.5,1.5,100.0,6,14,0,4,3,0,4,540.8717727054803,2.259379932017936,417.1397120119159,57.540881917460204,795.6452951164779,406.29512899180924,673.4046663375501,298.35604084009276
10,1.25,0.25,1.5,100.0,1,18,1,0,3,0,2,0,3.0,0.0,51.25259918733082,498.3262957329681,679.290868888886,0.0,0.0
11,1.25,0.5,1.5,100.0,6,13,1,2,2,1,4,465.7594814934406,2.773827945407653,358.3525395810748,49.43818191165607,417.8475275852702,237.2302641516533,388.9866968030061,338.10767664287323
7,1.25,0.25,1.5,101.0,3,17,0,0,3,0,6,2.1063576083231386,1.9862027272638254,1.206934680102801,20.025670274350627,9.73244129265103,767.1432597371358,1.5434064214883174,0.74603119254939
8,1.25,0.25,1.5,101.0,0,20,0,0,3,0,4,0,0,0,0,0,0,0,0
9,1.25,0.25,1.5,101.0,3,16,1,0,3,0,2,720.1607731656248,2.308207750711389,480.05815967717126,31.014935640837873,827.7039240060685,526.9166768800461,720.0872348673336,359.9497065841535
12,1.25,0.5,1.5,101.0,6,14,0,4,3,0,4,562.6209206207225,2.259379932017936,416.3152762173822,56.283818077395715,805.7638607912969,389.90046275022684,683.9734691030856,286.7877844291733
10,1.25,0.25,1.5,101.0,1,18,1,0,3,0,2,0,3.0,0.0,49.847265853997534,415.03845338913527,512.9805104691291,0.0,0.0
11,1.25,0.5,1.5,101.0,6,13,1,2,2,1,4,374.8923873685158,2.7475633935803128,295.1656383037245,48.087059291901205,363.18246883366027,210.1359233451275,354.062357006809,233.24056143651157
7,1.25,0.25,1.5,102.0,3,17,0,0,3,0,6,11.568345780166013,1.4725450162530507,6.442365599784426,18.85221023015695,1188.5636643822434,665.4643223228969,9.565857927511063,2.0620029591894955
8,1.25,0.25,1.5,102.0,0,20,0,0,3,0,4,0,0,0,0,0,0,0,0
9,1.25,0.25,1.5,102.0,3,16,1,0,3,0,2,626.7684240061859,2.0480617749106647,417.7916356184246,29.784765687102887,771.4918213188836,492.8746330378788,626.6874441052049,313.2493284155435
12,1.25,0.5,1.5,102.0,5,15,0,4,3,0,4,568.2239776117874,2.2894315935929255,423.0389481429085,56.840998328980696,765.226893181628,449.36123594841956,643.7199603447185,335.8979347105858
10,1.25,0.25,1.5,102.0,0,19,1,0,3,0,2,0,0,0,0,0,0,0,0
11,1.25,0.5,1.5,102.0,6,13,1,2,2,1,4,325.582839555031,2.562696652267561,260.50366132789316,46.75545155924914,292.6431370114317,585.4101629429426,281.1257911381734,233.23388069376725
7,1.25,0.25,1.5,103.0,3,17,0,0,3,0,6,9.407438996491395,2.499587252447259,5.068163521196407,17.664214151417934,1150.8747217157659,560.7472689894266,7.597260485410166,1.0962038448836038
8,1.25,0.25,1.5,103.0,0,20,0,0,3,0,4,0,0,0,0,0,0,0,0
9,1.25,0.25,1.5,103.0,3,16,1,0,3,0,2,547.3163524090147,2.110978161990781,364.7819490397346,28.512552435683745,695.8962309949507,455.6852120686362,547.1729010402902,273.4021473056039
12,1.25,0.5,1.5,103.0,5,15,0,4,3,0,4,561.4577261006935,2.2894315935929255,413.2184182433296,55.57596177818014,779.5154282482027,455.7525295031877,658.3367352039505,323.6230782420092
10,1.25,0.25,1.5,103.0,0,19,1,0,3,0,2,0,0,0,0,0,0,0,0
